target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
LOBE-N,ISM-HII-REGION-,270.9230416667,-24.378175,2,49261.2154601852,1000.0,3
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.66489987,400.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.63929802,20580.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.63929802,780.0,9
ANY,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.9739197363,-24.45524878854,3,52827.66489987,5200.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.63929802,1980.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.65193691,800.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.65193691,800.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.63929802,20580.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.65193691,800.0,9
ANY,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.9739197363,-24.45524878854,3,52827.66489987,6800.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.6519369213,800.0,9
NGC6530-P2,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OB-ASSOCIATION-OPEN-CLUSTER-PROTOPLANETARY-DISK-STAR-FORMING-REGION,270.955,-24.33138888889,3,52827.6648998843,400.0,9
